Time,Utot,TinH2,TinAIR,ToutH2,TinWAT,I,PoutAIR,HrAIRFC,ToutAIR
216.0837749,3.2468,25.0563,43.1582,38.0997,53.6852,70.0655,1267.3595,52.2456,51.3182
216.1844521,3.246,25.0543,43.154,38.1467,53.6989,70.0679,1267.3026,52.1969,51.3384
216.2851292,3.2451,25.0535,43.1482,38.1901,53.7052,70.0679,1267.2116,52.1616,51.3418
216.3858064,3.2445,25.0538,43.1468,38.1765,53.6752,70.0669,1266.8417,52.2039,51.347
216.4864836,3.2448,25.0527,43.1427,38.1721,53.6628,70.0674,1266.9441,52.1976,51.326
216.5871606,3.2452,25.0491,43.1467,38.1494,53.6676,70.0679,1266.8076,52.183,51.3243
216.6878379,3.2453,25.0439,43.1483,38.1138,53.6667,70.0674,1266.4263,52.1643,51.321
216.7885169,3.245,25.0398,43.1587,38.112,53.667,70.0674,1266.358,52.1658,51.3255
216.889194,3.2454,25.0363,43.1584,38.1164,53.6605,70.0679,1266.506,52.1943,51.3228
216.989871,3.2454,25.0342,43.1604,38.1247,53.6569,70.0684,1266.1702,52.2381,51.3079
217.0905462,3.2453,25.0323,43.1641,38.0837,53.659,70.0674,1265.8857,52.2708,51.3136
217.1912232,3.2461,25.0309,43.1767,38.0574,53.6555,70.0645,1265.9995,52.2976,51.3074
217.2919004,3.2464,25.0317,43.1759,38.0706,53.6546,70.065,1265.8971,52.305,51.3112
217.3925775,3.2467,25.033,43.1738,38.0498,53.6893,70.0655,1266.0565,52.2583,51.3072
217.4932548,3.2469,25.0339,43.1775,38.0199,53.6987,70.0655,1266.1078,52.2553,51.309
217.5939322,3.2469,25.0342,43.1747,38.0023,53.7022,70.0655,1266.4151,52.2528,51.3141
217.6946091,3.2462,25.0357,43.1711,38.0062,53.6866,70.0655,1266.8818,52.3007,51.3073
217.7952846,3.2468,25.0387,43.1754,37.9929,53.6936,70.0665,1267.3712,52.2994,51.3122
217.8959621,3.2465,25.0392,43.1728,38.0153,53.7072,70.0665,1267.3655,52.2704,51.3267
217.9966392,3.247,25.0388,43.178,37.9974,53.7045,70.0655,1267.6216,52.2506,51.3259
218.0973166,3.2467,25.0386,43.1725,38.0228,53.7089,70.0665,1267.9346,52.2506,51.3235
218.1979939,3.2463,25.0401,43.1599,38.0547,53.7079,70.0665,1267.9631,52.2197,51.3182
218.2986709,3.2463,25.0372,43.1776,37.9985,53.699,70.067,1268.1281,52.2567,51.3108
218.3993482,3.246,25.0342,43.1731,38.0748,53.7061,70.067,1267.8208,52.2317,51.312
218.5000255,3.2455,25.0311,43.172,38.0831,53.7105,70.066,1267.7582,52.256,51.3214
218.6007025,3.2451,25.0292,43.1749,38.112,53.7102,70.0655,1268.0256,52.2913,51.3213
218.7013797,3.2459,25.0261,43.1809,38.1393,53.7121,70.0655,1267.7923,52.2724,51.3377
218.8020567,3.2456,25.0209,43.1606,38.1717,53.7092,70.065,1267.4111,52.2659,51.3324
218.9027336,3.2457,25.0197,43.1547,38.171,53.7102,70.065,1267.6615,52.2777,51.3388
219.0034108,3.245,25.0204,43.1739,38.2363,53.7187,70.0655,1267.2745,52.326,51.3502
219.1040878,3.2451,25.0215,43.1694,38.3055,53.7173,70.0645,1267.2005,52.3237,51.3598
219.2047652,3.2449,25.0217,43.1771,38.2809,53.714,70.066,1267.0582,52.3998,51.3641
219.3054424,3.2449,25.0226,43.1738,38.2747,53.7281,70.065,1266.9899,52.3823,51.3743
219.4061194,3.2454,25.025,43.1822,38.2292,53.7257,70.065,1266.62,52.412,51.3805
219.5067965,3.2457,25.0318,43.1793,38.2318,53.7167,70.0655,1266.4549,52.4151,51.3854
219.6074735,3.2452,25.0383,43.1903,38.2199,53.7232,70.0655,1266.3354,52.4069,51.3908
219.7081507,3.245,25.0438,43.2025,38.2183,53.736,70.0665,1266.7109,52.4253,51.3845
219.8088278,3.2451,25.0483,43.2098,38.2169,53.7225,70.0665,1266.6539,52.4744,51.3769
219.9095049,3.2444,25.0499,43.2212,38.2015,53.717,70.0665,1266.4035,52.5052,51.3667
220.0101821,3.2443,25.0463,43.2081,38.1505,53.7171,70.067,1267.0238,52.4607,51.3683
220.1108592,3.2445,25.0426,43.2236,38.0948,53.7135,70.067,1266.9669,52.481,51.3679
220.211536,3.2447,25.04,43.2071,38.1202,53.7087,70.0655,1267.3709,52.4542,51.3685
220.3122132,3.2455,25.0382,43.2104,38.1577,53.7105,70.0655,1267.6156,52.4632,51.3624
220.4128904,3.2451,25.0343,43.2166,38.1545,53.7029,70.065,1268.3269,52.5066,51.3569
220.5135674,3.2446,25.0291,43.2198,38.161,53.707,70.0645,1268.5432,52.5091,51.3527
220.6142447,3.2448,25.0236,43.1965,38.1761,53.6886,70.065,1268.5717,52.5154,51.3378
220.7149218,3.2455,25.0192,43.1927,38.1339,53.6892,70.0645,1268.236,52.5203,51.3345
220.8155989,3.2462,25.0152,43.1994,38.0886,53.7058,70.064,1268.2873,52.492,51.3447
220.9162763,3.2461,25.0126,43.1929,38.0842,53.6979,70.0645,1268.3157,52.4746,51.3388
221.0169534,3.2464,25.0107,43.1872,38.0912,53.696,70.063,1268.0824,52.4813,51.3309
221.1176306,3.2469,25.0073,43.1979,38.0388,53.6888,70.0635,1268.2189,52.5018,51.3098
221.2183077,3.2474,25.0044,43.2197,37.977,53.6993,70.064,1267.9515,52.4871,51.3126
221.3189851,3.2477,25.0019,43.2136,37.9499,53.6988,70.065,1267.8832,52.4743,51.3159
221.4196623,3.2477,25.0002,43.2099,37.9618,53.6987,70.065,1267.5873,52.4404,51.314
221.5203394,3.2483,24.9991,43.2084,37.936,53.7046,70.0655,1267.2231,52.4237,51.3151
221.6210166,3.2481,24.9988,43.211,37.9282,53.6771,70.0655,1267.2003,52.4777,51.3168
221.7216938,3.2473,24.9991,43.2093,37.9614,53.6736,70.0655,1267.2287,52.4764,51.3106
221.822371,3.2465,24.9991,43.2139,37.9965,53.6682,70.066,1267.0978,52.4889,51.3126
221.9230481,3.2468,24.999,43.1981,38.0021,53.6747,70.066,1267.2173,52.4563,51.317
222.0237254,3.2474,25.0034,43.2,38.0203,53.6808,70.066,1267.3539,52.4554,51.3181
222.1244025,3.2467,25.0054,43.1917,38.0391,53.6956,70.0655,1267.4791,52.4232,51.3344
222.2250815,3.2458,25.0054,43.1864,38.0494,53.6962,70.065,1267.6498,52.4276,51.3297
222.3257587,3.2448,25.0059,43.1858,38.0611,53.6986,70.064,1267.6896,52.4239,51.3369
222.4264359,3.2453,25.006,43.1999,38.0827,53.7093,70.0645,1267.8432,52.42,51.3305
222.5271131,3.2453,25.0042,43.2033,38.0838,53.7094,70.064,1268.3326,52.4331,51.3334
222.6277903,3.2458,25.0046,43.2121,38.2357,53.7549,70.064,1268.4521,52.3647,51.3433
222.7284673,3.2457,25.0051,43.2297,38.2333,53.7655,70.064,1268.5375,52.3691,51.3542
222.8291445,3.2456,25.0097,43.2263,38.2374,53.7651,70.0635,1268.6399,52.3539,51.3446
222.9298217,3.2466,25.0161,43.2447,38.3204,53.7682,70.063,1268.3269,52.3787,51.3463
223.0304987,3.2462,25.0201,43.2623,38.3108,53.7551,70.0645,1268.1676,52.4107,51.3368
223.1311777,3.2466,25.0282,43.261,38.3479,53.7515,70.0645,1267.5986,52.4122,51.3341
223.2318531,3.2468,25.0375,43.2633,38.3773,53.7366,70.065,1267.5019,52.4414,51.3162
223.33253,3.247,25.0471,43.2781,38.3812,53.7314,70.066,1267.5019,52.4688,51.3112
223.4332071,3.2466,25.0589,43.2764,38.3794,53.7172,70.0665,1267.6499,52.5022,51.3112
223.5338842,3.2462,25.07,43.2696,38.4409,53.7178,70.0665,1267.8149,52.4877,51.3129
223.6345614,3.2466,25.0786,43.264,38.329,53.7079,70.066,1267.1093,52.5072,51.3026
223.7352386,3.2464,25.0867,43.2541,38.3704,53.7051,70.066,1266.7679,52.5126,51.3034
223.8359157,3.2462,25.0934,43.2604,38.3537,53.6981,70.0665,1266.711,52.5593,51.3061
223.9365928,3.2452,25.0988,43.2483,38.2869,53.6806,70.066,1267.4508,52.5975,51.2968
224.03727,3.2455,25.1049,43.2414,38.2826,53.693,70.0645,1267.4963,52.5754,51.3098
224.1379453,3.2457,25.1112,43.2412,38.2896,53.6893,70.064,1268.1848,52.5633,51.3081
224.2386224,3.246,25.1182,43.2286,38.3199,53.693,70.0645,1268.0425,52.5342,51.3339
224.3392996,3.2456,25.1236,43.2205,38.3523,53.6865,70.0635,1267.906,52.5463,51.3239
224.4399767,3.2462,25.1296,43.2185,38.3343,53.7031,70.0625,1267.8491,52.5274,51.3327
224.5406539,3.2461,25.1353,43.2309,38.3088,53.6968,70.0635,1267.6499,52.5355,51.3231
224.641331,3.2453,25.1441,43.2391,38.2933,53.6968,70.0645,1268.4124,52.5308,51.3273
224.7420081,3.2452,25.1516,43.2324,38.2743,53.6925,70.064,1268.7367,52.532,51.3282
224.8426853,3.2454,25.1588,43.2297,38.2944,53.7043,70.0635,1268.896,52.4744,51.3291
224.9433627,3.246,25.167,43.2392,38.3131,53.7186,70.064,1268.4465,52.4406,51.3387
225.0440399,3.2452,25.1752,43.2216,38.298,53.629,70.064,1268.5432,52.4358,51.3406
225.144717,3.2447,25.1824,43.2201,38.2752,53.6348,70.0645,1268.2872,52.4496,51.3495
225.2453941,3.2444,25.1898,43.2296,38.2817,53.638,70.064,1268.4351,52.4589,51.3459
225.3460713,3.245,25.1976,43.2134,38.2306,53.6416,70.064,1268.2245,52.4269,51.3524
225.4467484,3.2444,25.2035,43.2015,38.2325,53.6392,70.065,1268.3668,52.4145,51.3584
225.5474256,3.2453,25.2108,43.2023,38.2355,53.6442,70.065,1268.1904,52.4269,51.3667
225.6481028,3.2452,25.2145,43.1939,38.2123,53.6453,70.0645,1268.0482,52.4137,51.3621
225.7487799,3.2461,25.2145,43.1714,38.1836,53.6385,70.0655,1268.0824,52.3894,51.3518
225.8494572,3.2461,25.2087,43.1672,38.1582,53.633,70.067,1268.0654,52.4134,51.343
225.9501341,3.246,25.198,43.162,38.1151,53.6347,70.067,1267.9288,52.3941,51.3409
226.0508113,3.2461,25.1771,43.1684,38.1065,53.7177,70.0675,1267.7012,52.3838,51.328
226.1514885,3.2463,25.1499,43.1627,38.0977,53.7099,70.0685,1267.6044,52.3875,51.3097
226.2521657,3.2463,25.1178,43.1664,38.0229,53.7089,70.0695,1267.5134,52.403,51.2993
226.352843,3.2451,25.0817,43.1761,38.0378,53.7118,70.0719,1267.5988,52.3818,51.2972
226.4535204,3.2454,25.0414,43.1785,38.0435,53.7039,70.0719,1267.4394,52.3885,51.2801
226.5541976,3.2445,24.9963,43.1766,38.0081,53.7016,70.0729,1267.4849,52.3658,51.2704
226.6548759,3.2454,24.9489,43.1746,37.9946,53.7074,70.0739,1267.2003,52.3257,51.2718
226.7555531,3.2446,24.9059,43.2016,37.9841,53.7103,70.0749,1267.1149,52.3446,51.2688
226.8562303,3.2447,24.8615,43.197,37.9927,53.7101,70.0744,1266.8929,52.2946,51.2666
226.9569078,3.244,24.819,43.1836,38.0415,53.714,70.0759,1267.4107,52.2702,51.2516
227.0575851,3.2446,24.7872,43.1874,38.0527,53.7123,70.0769,1267.2741,52.3104,51.2496
227.1582623,3.2444,24.7688,43.1969,38.0791,53.7036,70.0774,1267.0522,52.3276,51.2519
227.2589394,3.245,24.7541,43.1905,38.1275,53.713,70.0759,1266.9611,52.2908,51.2604
227.3596166,3.2455,24.7474,43.1848,38.1242,53.716,70.0745,1267.4106,52.3146,51.2655
227.4602936,3.2444,24.7507,43.1851,38.1205,53.7271,70.0735,1267.1147,52.2828,51.2722
227.5609709,3.2451,24.763,43.1829,38.1866,53.7283,70.0725,1266.7619,52.2928,51.2806
227.661647,3.2439,24.7804,43.1829,38.1985,53.7155,70.0715,1266.4546,52.3669,51.2761
227.7623242,3.2444,24.8066,43.1808,38.2287,53.7042,70.0705,1266.4375,52.3217,51.2929
227.8630013,3.2445,24.844,43.1894,38.2486,53.7109,70.0695,1266.8017,52.3404,51.3076
227.9636783,3.2448,24.8874,43.2069,38.2383,53.7037,70.0675,1266.4261,52.3698,51.3181
228.0643554,3.2435,24.9296,43.1988,38.2448,53.7064,70.066,1266.8984,52.3146,51.3193
228.1650324,3.244,24.9622,43.1944,38.2373,53.7193,70.066,1267.1886,52.2882,51.3231
228.2657098,3.243,24.9911,43.2023,38.2087,53.7032,70.067,1267.3878,52.3322,51.3099
228.3663871,3.2433,25.0119,43.2015,38.1982,53.7019,70.068,1267.2,52.2903,51.3027
228.4670646,3.2433,25.0209,43.2027,38.1832,53.6963,70.069,1267.4902,52.2989,51.284
228.5677416,3.2427,25.0207,43.206,38.1319,53.6856,70.069,1267.6894,52.3182,51.2682
228.6684187,3.2438,25.0155,43.2083,38.1205,53.6966,70.0705,1267.917,52.2457,51.2729
228.7690959,3.243,24.9994,43.191,38.0979,53.7151,70.0719,1267.8089,52.2368,51.2583
228.8697731,3.2428,24.9766,43.1832,38.0869,53.7134,70.0734,1267.5984,52.2528,51.2483
228.9704502,3.243,24.9467,43.1865,38.0277,53.7143,70.0749,1267.5415,52.2489,51.2421
229.0711273,3.2438,24.9134,43.1839,37.9583,53.7201,70.0764,1267.4505,52.2349,51.242
229.1718047,3.2431,24.8811,43.1787,37.8812,53.7181,70.0749,1267.8602,52.2505,51.2349
229.272482,3.2435,24.8488,43.1799,37.8586,53.73,70.0744,1268.0822,52.2149,51.2406
229.3731588,3.2433,24.8186,43.1763,37.8287,53.7297,70.0724,1267.7977,52.2121,51.2349
229.4738358,3.2443,24.7942,43.1609,37.8156,53.7312,70.0738,1267.6043,52.1961,51.2571
229.5745129,3.244,24.7716,43.1559,37.815,53.7383,70.0738,1267.7978,52.1718,51.2633
229.67519,3.243,24.7528,43.164,37.8043,53.7418,70.0733,1268.0141,52.1977,51.2684
229.7758674,3.2431,24.7322,43.1697,37.8217,53.7377,70.0719,1268.0995,52.2159,51.264
229.8765445,3.2434,24.7124,43.1717,37.798,53.7391,70.0719,1267.98,52.2194,51.2725
229.9772219,3.2435,24.7,43.1777,37.8322,53.7433,70.0728,1268.202,52.2167,51.282
230.0778991,3.2438,24.6954,43.1904,37.8982,53.7316,70.0718,1268.367,52.2662,51.2875
230.1785762,3.2438,24.6954,43.1841,37.9701,53.7373,70.0747,1267.8833,52.2474,51.2903
230.2792533,3.2438,24.7035,43.177,38.0265,53.7416,70.0766,1267.5361,52.2314,51.3008
230.3799304,3.2441,24.7175,43.1888,38.0914,53.7331,70.0771,1267.593,52.2725,51.3119
230.4806077,3.2429,24.7352,43.1923,38.1107,53.7194,70.0771,1267.9856,52.3226,51.3041
230.581285,3.2424,24.7598,43.1935,38.1272,53.7191,70.0776,1267.8888,52.3411,51.3121
230.6819623,3.243,24.7874,43.1931,38.1512,53.715,70.0785,1267.9286,52.3673,51.3074
230.7826393,3.243,24.8219,43.1905,38.1665,53.7219,70.079,1267.9343,52.3687,51.3211
230.8833165,3.2426,24.8562,43.1922,38.1533,53.7251,70.079,1268.2017,52.3398,51.3202
230.9839934,3.242,24.8866,43.184,38.1818,53.7291,70.0771,1268.27,52.3378,51.3233
231.0846707,3.2412,24.9086,43.1828,38.139,53.7377,70.0771,1268.2473,52.3089,51.325
231.1853478,3.2414,24.9267,43.1733,38.08,53.724,70.0752,1268.4465,52.3073,51.3157
231.2860249,3.2403,24.9357,43.1847,38.0258,53.7281,70.0757,1268.2986,52.3299,51.3154
231.386703,3.2397,24.9361,43.1943,37.9826,53.7226,70.0762,1268.6116,52.3291,51.3122
231.4873801,3.24,24.9321,43.198,37.9889,53.7397,70.0748,1268.4693,52.2801,51.3193
231.5880572,3.2408,24.9209,43.1908,38.0134,53.7456,70.0762,1268.5319,52.2628,51.3167
231.6887343,3.2407,24.9031,43.1935,37.9904,53.7475,70.0753,1268.1393,52.2301,51.3215
231.7894116,3.2408,24.8835,43.2022,37.9542,53.7451,70.0758,1267.9344,52.2215,51.3185
231.890089,3.2415,24.8674,43.1901,37.985,53.7469,70.0787,1267.6897,52.2269,51.3114
231.9907668,3.242,24.8538,43.1986,37.9743,53.7528,70.0782,1267.2287,52.2328,51.3153
232.0914442,3.2426,24.849,43.2009,38.0395,53.7526,70.0801,1266.7734,52.2547,51.3216
232.1921217,3.242,24.8479,43.2139,38.0766,53.766,70.0806,1266.8303,52.2596,51.3468
232.2927992,3.2432,24.857,43.2002,38.1294,53.7623,70.0787,1267.0465,52.2509,51.3485
232.3934758,3.2431,24.8726,43.2006,38.1344,53.7785,70.0787,1267.0351,52.2451,51.3479
232.4941532,3.2434,24.891,43.2107,38.1319,53.7784,70.0777,1266.9156,52.2579,51.3505
232.5948307,3.2428,24.9115,43.2095,38.0906,53.7814,70.0763,1266.853,52.2593,51.3563
232.6955082,3.2427,24.9349,43.2156,38.0861,53.7837,70.0758,1267.0806,52.2779,51.3566
232.7961855,3.2431,24.9547,43.2379,38.0702,53.7889,70.0758,1267.1148,52.3043,51.3574
232.8968629,3.242,24.9713,43.2549,38.0369,53.7879,70.0734,1266.9441,52.3004,51.3626
232.9975399,3.2414,24.9815,43.241,38.0179,53.7781,70.0754,1267.701,52.2864,51.3586
233.098217,3.2415,24.9831,43.2418,37.9406,53.7862,70.0754,1267.8376,52.2672,51.3404
233.1988942,3.2414,24.9794,43.2579,37.9201,53.7806,70.0759,1267.6897,52.2716,51.3287
233.2995714,3.2412,24.969,43.2588,37.8782,53.7817,70.0793,1267.593,52.2518,51.3254
233.4002486,3.241,24.9536,43.2512,37.8706,53.7792,70.0812,1267.3711,52.2512,51.3211
233.5009257,3.2404,24.9319,43.2538,37.8347,53.7807,70.0832,1267.2346,52.2347,51.3181
233.601603,3.24,24.9079,43.2553,37.8262,53.7684,70.0856,1267.1151,52.228,51.3067
233.7022803,3.2395,24.8844,43.244,37.8488,53.7674,70.087,1267.0184,52.2094,51.3021
233.8029577,3.2389,24.8602,43.2342,37.8896,53.7605,70.0879,1267.3484,52.2151,51.2928
233.9036349,3.2383,24.8371,43.22,37.8621,53.7507,70.0893,1267.7354,52.2101,51.2907
234.004312,3.2382,24.8151,43.2198,37.8607,53.7522,70.0893,1267.4736,52.2004,51.2784
234.1049891,3.2374,24.7934,43.223,37.864,53.7439,70.0898,1267.3768,52.2202,51.2822
234.2056663,3.2378,24.7736,43.2135,37.8515,53.7449,70.0902,1267.0069,52.2155,51.2781
234.3063434,3.2369,24.7563,43.2071,37.8576,53.7341,70.0912,1267.3142,52.2434,51.2729
234.4070206,3.2377,24.7433,43.1978,37.8704,53.7343,70.0907,1267.3995,52.2541,51.274
234.5076978,3.2382,24.7387,43.1984,37.8936,53.732,70.0907,1267.6214,52.2811,51.2792
234.608375,3.2391,24.7425,43.2006,37.9164,53.746,70.0878,1267.7011,52.2829,51.2938
234.709052,3.2396,24.751,43.1911,37.9369,53.75,70.0874,1267.8092,52.2782,51.2875
234.809729,3.2393,24.7657,43.1783,37.9084,53.7573,70.086,1267.8035,52.2686,51.3025
234.9104063,3.2396,24.784,43.1943,37.9552,53.756,70.085,1267.8035,52.3165,51.3015
235.0110837,3.2402,24.8082,43.191,37.9918,53.757,70.0845,1267.5588,52.3361,51.3119
235.1117609,3.2397,24.8366,43.178,38.0287,53.7591,70.0831,1267.7922,52.3373,51.3239
235.2124391,3.2389,24.8681,43.1812,38.0718,53.768,70.0831,1267.9458,52.3331,51.3349
235.3131163,3.2391,24.8996,43.1981,38.1004,53.7788,70.0792,1267.7238,52.3169,51.3442
235.4137936,3.239,24.9335,43.2103,38.0871,53.784,70.0778,1267.6328,52.2922,51.3536
235.5144707,3.2395,24.963,43.2118,38.0783,53.7807,70.0768,1267.3995,52.3063,51.3567
235.6151479,3.2392,24.9915,43.233,38.0487,53.7718,70.0773,1267.4336,52.3199,51.3549
235.7158253,3.2387,25.0116,43.2509,37.9997,53.7669,70.0773,1267.6441,52.3222,51.3674
235.8165025,3.2393,25.0266,43.2538,37.9873,53.7526,70.0778,1267.3311,52.3488,51.3537
235.9171794,3.2403,25.0344,43.2569,37.9566,53.7595,70.0778,1267.2343,52.3171,51.3523
236.0178564,3.2394,25.0352,43.269,37.8941,53.753,70.0773,1267.3595,52.3198,51.3437
236.1185336,3.2389,25.0309,43.269,37.868,53.7492,70.0778,1267.4562,52.3056,51.335
236.2192097,3.2396,25.0223,43.2812,37.8461,53.7264,70.0769,1267.9001,52.3535,51.3269
236.3198869,3.2401,25.0059,43.2899,37.8127,53.7242,70.0783,1267.9229,52.3492,51.322
236.420564,3.2385,24.9808,43.2836,37.7863,53.7155,70.0797,1267.9058,52.3384,51.3133
236.5212413,3.238,24.9521,43.2836,37.7614,53.7139,70.0816,1268.2415,52.3248,51.3064
236.6219183,3.238,24.9172,43.2783,37.7407,53.7083,70.0821,1268.1163,52.3451,51.2907
236.7225953,3.2383,24.8835,43.2756,37.74,53.7046,70.0821,1268.1505,52.3562,51.2819
236.8232725,3.2379,24.8494,43.2803,37.7377,53.6855,70.0845,1268.2757,52.3025,51.2944
236.9239497,3.2371,24.8164,43.2864,37.7304,53.6869,70.085,1268.2473,52.3116,51.2973
237.0246267,3.2366,24.7852,43.2864,37.7166,53.6895,70.0869,1268.3953,52.287,51.2967
237.125304,3.237,24.7549,43.2916,37.686,53.6829,70.0869,1268.4181,52.3085,51.2869
237.2259812,3.2363,24.7237,43.2872,37.6634,53.6866,70.0908,1268.1791,52.3096,51.2832
237.3266585,3.2355,24.6962,43.2863,37.6573,53.685,70.0938,1268.2929,52.3271,51.2762
237.4273358,3.2361,24.6728,43.2967,37.6814,53.6887,70.0938,1268.2758,52.3361,51.2725
237.528013,3.2354,24.6518,43.2823,37.6908,53.6891,70.0958,1268.1563,52.2964,51.2718
237.6286902,3.2356,24.6318,43.2734,37.7083,53.6798,70.0977,1268.2929,52.3037,51.2658
237.7293674,3.235,24.6133,43.2777,37.7,53.6654,70.0991,1268.0539,52.3527,51.2615
237.8300446,3.2353,24.594,43.2725,37.6952,53.6887,70.0976,1267.9856,52.3626,51.2505
237.9307217,3.2361,24.5785,43.2439,37.7195,53.6897,70.0971,1268.3498,52.321,51.2491
238.0313989,3.2362,24.5662,43.251,37.7213,53.6912,70.0986,1268.1164,52.3551,51.2391
238.1320759,3.2364,24.5595,43.2608,37.7673,53.6991,70.099,1267.9969,52.3476,51.249
238.2327531,3.2361,24.5557,43.2469,37.7846,53.7153,70.097,1268.0822,52.289,51.2504
238.3334303,3.2372,24.5595,43.2226,37.7822,53.7212,70.0921,1267.8773,52.2515,51.2558
238.4341074,3.2374,24.5646,43.2177,37.7873,53.7136,70.0917,1267.957,52.2904,51.2594
238.5347846,3.2374,24.575,43.2274,37.811,53.7087,70.0878,1267.8887,52.3315,51.2542
238.6354616,3.2372,24.5881,43.2145,37.8127,53.7201,70.0868,1267.7123,52.283,51.2671
238.7361388,3.2374,24.6056,43.1987,37.8621,53.7423,70.0854,1267.6895,52.2231,51.2828
238.836816,3.2364,24.6273,43.1919,37.9101,53.7484,70.0835,1267.7863,52.214,51.2925
238.9374932,3.2357,24.6489,43.2131,37.955,53.7342,70.0831,1267.5075,52.2838,51.3022
239.0381704,3.2366,24.6735,43.1933,38.0228,53.7265,70.0797,1267.6897,52.2808,51.314
239.1388476,3.2374,24.6951,43.1722,38.0466,53.7305,70.0797,1267.4279,52.2526,51.3196
239.2395249,3.2385,24.7175,43.1789,38.0814,53.7297,70.0787,1267.0979,52.2633,51.3307
239.3402019,3.238,24.7366,43.1913,38.0806,53.7315,70.0797,1267.0923,52.284,51.342
239.4408791,3.2387,24.7551,43.1858,38.0702,53.7348,70.0801,1267.0639,52.282,51.3319
239.5415565,3.2389,24.7724,43.1653,38.0579,53.7404,70.0801,1267.0753,52.2483,51.3463
239.6422357,3.2392,24.79,43.1771,38.0755,53.7506,70.0801,1267.1948,52.2655,51.361
239.7429129,3.2394,24.8062,43.186,38.0622,53.741,70.0801,1267.3314,52.2817,51.3571
239.84359,3.2405,24.8229,43.1872,38.0683,53.7343,70.0806,1267.3314,52.295,51.3519
239.9442672,3.2405,24.8388,43.1767,38.4042,53.7469,70.0806,1267.5021,52.2782,51.3471
240.0449444,3.2398,24.8509,43.2013,38.3798,53.7555,70.0811,1267.3199,52.2609,51.3613
240.1456217,3.2395,24.8633,43.219,38.3826,53.755,70.0797,1267.6898,52.2719,51.3764
240.2462988,3.2386,24.8777,43.2157,38.3721,53.7478,70.0793,1268.0824,52.2698,51.379
240.346976,3.2391,24.888,43.2082,38.397,53.7388,70.0773,1268.1734,52.2827,51.3706
240.4476543,3.2392,24.8975,43.2142,38.4371,53.7507,70.0749,1268.253,52.2359,51.3917
240.5483312,3.2399,24.9053,43.244,38.4486,53.7455,70.0749,1268.0652,52.2748,51.3913
240.6490072,3.24,24.914,43.2407,38.4595,53.7368,70.0735,1268.253,52.2819,51.3852
240.7496845,3.2401,24.9185,43.2529,38.5009,53.7429,70.0735,1268.3042,52.2847,51.3924
240.8503617,3.2398,24.9222,43.2625,38.5079,53.7501,70.0735,1268.5147,52.2659,51.404
240.9510389,3.2398,24.9227,43.2574,38.1847,53.7491,70.072,1268.3383,52.2481,51.406
241.0517162,3.2407,24.9239,43.2386,38.1789,53.7416,70.0705,1268.3383,52.2738,51.3959
241.1523932,3.2404,24.9272,43.2349,38.1585,53.7398,70.0705,1268.0993,52.2727,51.3811
241.2530704,3.2413,24.9265,43.2293,38.1514,53.7378,70.0695,1268.0197,52.2882,51.3705
241.3537475,3.2407,24.9274,43.2273,38.1612,53.7392,70.0695,1267.9571,52.2689,51.3754
241.4544238,3.2408,24.9294,43.205,38.1674,53.737,70.071,1267.8718,52.2637,51.3727
241.555101,3.2402,24.9314,43.1897,38.1645,53.7483,70.0724,1268.3271,52.2454,51.3697
241.6557774,3.2396,24.9337,43.1889,38.1654,53.7598,70.0724,1268.1507,52.2258,51.3697
241.7564544,3.2391,24.937,43.1715,38.1473,53.7483,70.0724,1268.1052,52.2437,51.3556
241.8571318,3.2388,24.9402,43.1643,38.1465,53.7393,70.0714,1268.054,52.2853,51.3498
241.9578091,3.2387,24.9455,43.178,38.1354,53.7361,70.0719,1268.1962,52.3032,51.3498
242.0584862,3.2374,24.9497,43.1876,38.1561,53.7445,70.0729,1268.0255,52.2829,51.3614
242.1591636,3.2377,24.9514,43.1847,38.1914,53.7357,70.0724,1268.2133,52.3077,51.3606
242.2598407,3.237,24.9547,43.1722,38.2227,53.741,70.0714,1267.9629,52.2591,51.3597
242.3605179,3.2369,24.9585,43.1825,38.2114,53.7354,70.0729,1268.0596,52.3035,51.3565
242.4611951,3.2368,24.963,43.1932,38.2037,53.7316,70.0724,1268.0311,52.3325,51.3583
